id,monitoring_session_id,artifact_key,window_number,state,pcap_relative_path,pcap_sha256,pcap_size,csv_relative_path,csv_sha256,csv_size,extractor_identity,extracted_row_count,adapted_row_count,error_stage,error_message,capture_started_at,capture_finished_at,extraction_finished_at,committed_at,created_at
1326,21,31721611904743bdab0d7f076f0260ad,64,FAILED,pcap/window-000064.pcap,704e5e5b3234433c01fcfd1b20a306e77e985038120492dc53965c3edd38a4ea,24,,,,sha256:b12b3a4a4218968aba2436685a4eb113473e5681de70705409e834e4613a879b,0,0,NO_TRAFFIC,No traffic observed in capture window,2026-09-17 09:34:04.546875+00,2026-09-17 09:34:14.690857+00,,,2026-09-17 09:34:04.547944+00
1327,21,449aa4decf7140fab8434a52b18e353c,65,FAILED,pcap/window-000065.pcap,704e5e5b3234433c01fcfd1b20a306e77e985038120492dc53965c3edd38a4ea,24,,,,sha256:b12b3a4a4218968aba2436685a4eb113473e5681de70705409e834e4613a879b,0,0,NO_TRAFFIC,No traffic observed in capture window,2026-09-17 09:34:14.701253+00,2026-09-17 09:34:24.768939+00,,,2026-09-17 09:34:14.702752+00
1328,21,a75fbbdaf3064d219c6ff7790ee6543d,66,FAILED,pcap/window-000066.pcap,704e5e5b3234433c01fcfd1b20a306e77e985038120492dc53965c3edd38a4ea,24,,,,sha256:b12b3a4a4218968aba2436685a4eb113473e5681de70705409e834e4613a879b,0,0,NO_TRAFFIC,No traffic observed in capture window,2026-09-17 09:34:24.782557+00,2026-09-17 09:34:34.929661+00,,,2026-09-17 09:34:24.783981+00
1329,21,62c57e01efb3414b8994af3dacb9c7bb,67,FAILED,pcap/window-000067.pcap,704e5e5b3234433c01fcfd1b20a306e77e985038120492dc53965c3edd38a4ea,24,,,,sha256:b12b3a4a4218968aba2436685a4eb113473e5681de70705409e834e4613a879b,0,0,NO_TRAFFIC,No traffic observed in capture window,2026-09-17 09:34:34.953151+00,2026-09-17 09:34:45.037139+00,,,2026-09-17 09:34:34.954212+00
1330,21,57dfe4b50f80410695454a05ec86fc1b,68,FAILED,pcap/window-000068.pcap,704e5e5b3234433c01fcfd1b20a306e77e985038120492dc53965c3edd38a4ea,24,,,,sha256:b12b3a4a4218968aba2436685a4eb113473e5681de70705409e834e4613a879b,0,0,NO_TRAFFIC,No traffic observed in capture window,2026-09-17 09:34:45.047924+00,2026-09-17 09:34:55.15849+00,,,2026-09-17 09:34:45.049061+00
1331,21,46cd3fcead6f4150b62eeff10be34df7,69,FAILED,pcap/window-000069.pcap,704e5e5b3234433c01fcfd1b20a306e77e985038120492dc53965c3edd38a4ea,24,,,,sha256:b12b3a4a4218968aba2436685a4eb113473e5681de70705409e834e4613a879b,0,0,NO_TRAFFIC,No traffic observed in capture window,2026-09-17 09:34:55.175049+00,2026-09-17 09:35:05.245827+00,,,2026-09-17 09:34:55.176566+00
1332,21,c967c41505af4ba8bc589aeec30f57c1,70,FAILED,pcap/window-000070.pcap,704e5e5b3234433c01fcfd1b20a306e77e985038120492dc53965c3edd38a4ea,24,,,,sha256:b12b3a4a4218968aba2436685a4eb113473e5681de70705409e834e4613a879b,0,0,NO_TRAFFIC,No traffic observed in capture window,2026-09-17 09:35:05.262626+00,2026-09-17 09:35:15.317257+00,,,2026-09-17 09:35:05.264231+00
1333,21,82fc1a53838d49e5b13761831fd2af57,71,FAILED,pcap/window-000071.pcap,704e5e5b3234433c01fcfd1b20a306e77e985038120492dc53965c3edd38a4ea,24,,,,sha256:b12b3a4a4218968aba2436685a4eb113473e5681de70705409e834e4613a879b,0,0,NO_TRAFFIC,No traffic observed in capture window,2026-09-17 09:35:15.332129+00,2026-09-17 09:35:25.453747+00,,,2026-09-17 09:35:15.333424+00
1334,21,8635c2095a5e46469eab732daa153579,72,COMMITTED,pcap/window-000072.pcap,2787bd12a8b134da1a8c026aae3d6cce8d7d2293f3ccaac8102dae467d0cb49f,28228,flows/window-000072/window-000072.pcap_ISCX.csv,c6aa1fc38bd0ba96c8643d01ce79dbdab39bfc22a02b16e77f400fe92248e356,22411,sha256:b12b3a4a4218968aba2436685a4eb113473e5681de70705409e834e4613a879b,46,46,,,2026-09-17 09:35:25.471432+00,2026-09-17 09:35:35.566267+00,2026-09-17 09:35:38.506714+00,2026-09-17 09:35:40.531084+00,2026-09-17 09:35:25.473231+00
1335,21,257177d51e9b46c3ace618c6b8aba21a,73,COMMITTED,pcap/window-000073.pcap,6a13710d5f1d9e9bb7b0ba98066b10f36ff40f96a6fc7b24e47e860b2a7c1387,65636,flows/window-000073/window-000073.pcap_ISCX.csv,dcb14c2dda98e40720bc456609c1106dfd6770734cdce472351e3152379e5018,51233,sha256:b12b3a4a4218968aba2436685a4eb113473e5681de70705409e834e4613a879b,108,108,,,2026-09-17 09:35:40.53719+00,2026-09-17 09:35:50.642796+00,2026-09-17 09:35:54.003512+00,2026-09-17 09:35:58.992648+00,2026-09-17 09:35:40.537633+00
1336,21,6ef394062b55455eb6a1eedd638bc010,74,COMMITTED,pcap/window-000074.pcap,91ce9f06ea90a868b00fbf8e4ee742f8268aa49dafd66c981380419e0e2eb0ea,63259,flows/window-000074/window-000074.pcap_ISCX.csv,093773bebd43c91883b24afbd786b93b374488cbe6169878173c35a4f4e8ab94,49875,sha256:b12b3a4a4218968aba2436685a4eb113473e5681de70705409e834e4613a879b,105,105,,,2026-09-17 09:35:58.999647+00,2026-09-17 09:36:09.08657+00,2026-09-17 09:36:12.271802+00,2026-09-17 09:36:18.127797+00,2026-09-17 09:35:59.000084+00
1337,21,7c1ad18f0f72458295742c4e75aff760,75,COMMITTED,pcap/window-000075.pcap,a20740cc5ee48ef68ca4544201bc07d610b9c593fe9ca78b7fa9895ac12356be,64587,flows/window-000075/window-000075.pcap_ISCX.csv,42698604e61bc9139d3adf93381e465e99ad12db01b5e69251d7684048defdae,51121,sha256:b12b3a4a4218968aba2436685a4eb113473e5681de70705409e834e4613a879b,108,108,,,2026-09-17 09:36:18.135692+00,2026-09-17 09:36:28.182177+00,2026-09-17 09:36:31.099642+00,2026-09-17 09:36:36.529926+00,2026-09-17 09:36:18.136304+00
1338,21,37fabbe1b99f4cdcbaebe672e9902635,76,COMMITTED,pcap/window-000076.pcap,cba9ca186eb67f2ab8b012e510cc3d46cb24a11b21cdc270ff33b6875e0e5986,64260,flows/window-000076/window-000076.pcap_ISCX.csv,ceb0b87f85ec99a8d5ffb95d58a336524111595e59e8472fb3f4698968a3fdec,50126,sha256:b12b3a4a4218968aba2436685a4eb113473e5681de70705409e834e4613a879b,106,106,,,2026-09-17 09:36:36.54047+00,2026-09-17 09:36:46.608345+00,2026-09-17 09:36:49.43323+00,2026-09-17 09:36:54.452295+00,2026-09-17 09:36:36.54099+00
1339,21,1d7f066b72fd4fa5b1b24a28ee2dae75,77,COMMITTED,pcap/window-000077.pcap,9953fa0c0814a796704a38237e298d7a63d1fe77defc692f749cf3b443c5bf3e,37807,flows/window-000077/window-000077.pcap_ISCX.csv,2fc678e08316b8983fd53a9dc1e7efe6e2269a9bde242538b89faa0fdf589e5e,29962,sha256:b12b3a4a4218968aba2436685a4eb113473e5681de70705409e834e4613a879b,62,62,,,2026-09-17 09:36:54.459025+00,2026-09-17 09:37:04.591892+00,2026-09-17 09:37:07.499684+00,2026-09-17 09:37:10.350925+00,2026-09-17 09:36:54.459528+00
1340,21,e1c8d7ca4a4942139008b268c6a3f894,78,FAILED,pcap/window-000078.pcap,704e5e5b3234433c01fcfd1b20a306e77e985038120492dc53965c3edd38a4ea,24,,,,sha256:b12b3a4a4218968aba2436685a4eb113473e5681de70705409e834e4613a879b,0,0,NO_TRAFFIC,No traffic observed in capture window,2026-09-17 09:37:10.35845+00,2026-09-17 09:37:20.475139+00,,,2026-09-17 09:37:10.358907+00
1341,21,481c9085b45f4d43ae4d4012a21c7e39,79,FAILED,pcap/window-000079.pcap,704e5e5b3234433c01fcfd1b20a306e77e985038120492dc53965c3edd38a4ea,24,,,,sha256:b12b3a4a4218968aba2436685a4eb113473e5681de70705409e834e4613a879b,0,0,NO_TRAFFIC,No traffic observed in capture window,2026-09-17 09:37:20.490028+00,2026-09-17 09:37:30.584312+00,,,2026-09-17 09:37:20.491301+00
1342,21,4d43f3e379124ba98ca6790c7cefcc1e,80,FAILED,pcap/window-000080.pcap,704e5e5b3234433c01fcfd1b20a306e77e985038120492dc53965c3edd38a4ea,24,,,,sha256:b12b3a4a4218968aba2436685a4eb113473e5681de70705409e834e4613a879b,0,0,NO_TRAFFIC,No traffic observed in capture window,2026-09-17 09:37:30.597064+00,2026-09-17 09:37:40.694478+00,,,2026-09-17 09:37:30.599306+00
1343,21,8fffebca8f67413da2df3e946b647ef6,81,FAILED,pcap/window-000081.pcap,704e5e5b3234433c01fcfd1b20a306e77e985038120492dc53965c3edd38a4ea,24,,,,sha256:b12b3a4a4218968aba2436685a4eb113473e5681de70705409e834e4613a879b,0,0,NO_TRAFFIC,No traffic observed in capture window,2026-09-17 09:37:40.713017+00,2026-09-17 09:37:50.836522+00,,,2026-09-17 09:37:40.714645+00
1344,21,c49bf603c2834c5cb42b27cfeffd11d7,82,FAILED,pcap/window-000082.pcap,704e5e5b3234433c01fcfd1b20a306e77e985038120492dc53965c3edd38a4ea,24,,,,sha256:b12b3a4a4218968aba2436685a4eb113473e5681de70705409e834e4613a879b,0,0,NO_TRAFFIC,No traffic observed in capture window,2026-09-17 09:37:50.852933+00,2026-09-17 09:38:00.916196+00,,,2026-09-17 09:37:50.854831+00
1345,21,22746c4880e84b538678ebbb28c0627c,83,FAILED,pcap/window-000083.pcap,704e5e5b3234433c01fcfd1b20a306e77e985038120492dc53965c3edd38a4ea,24,,,,sha256:b12b3a4a4218968aba2436685a4eb113473e5681de70705409e834e4613a879b,0,0,NO_TRAFFIC,No traffic observed in capture window,2026-09-17 09:38:00.93175+00,2026-09-17 09:38:11.056248+00,,,2026-09-17 09:38:00.933187+00
1346,21,40008c0a80cf46db89b9f595edb2dbeb,84,FAILED,pcap/window-000084.pcap,704e5e5b3234433c01fcfd1b20a306e77e985038120492dc53965c3edd38a4ea,24,,,,sha256:b12b3a4a4218968aba2436685a4eb113473e5681de70705409e834e4613a879b,0,0,NO_TRAFFIC,No traffic observed in capture window,2026-09-17 09:38:11.070015+00,2026-09-17 09:38:21.209491+00,,,2026-09-17 09:38:11.071346+00
1347,21,32c330171e6744cc8b9d27d224266c5a,85,FAILED,pcap/window-000085.pcap,704e5e5b3234433c01fcfd1b20a306e77e985038120492dc53965c3edd38a4ea,24,,,,sha256:b12b3a4a4218968aba2436685a4eb113473e5681de70705409e834e4613a879b,0,0,NO_TRAFFIC,No traffic observed in capture window,2026-09-17 09:38:21.226912+00,2026-09-17 09:38:31.316296+00,,,2026-09-17 09:38:21.228284+00
1348,21,2b9937c82d5047dda4f683e26482a49e,86,FAILED,pcap/window-000086.pcap,704e5e5b3234433c01fcfd1b20a306e77e985038120492dc53965c3edd38a4ea,24,,,,sha256:b12b3a4a4218968aba2436685a4eb113473e5681de70705409e834e4613a879b,0,0,NO_TRAFFIC,No traffic observed in capture window,2026-09-17 09:38:31.329567+00,2026-09-17 09:38:41.471933+00,,,2026-09-17 09:38:31.331179+00
1349,21,a87c5715236a4df4a9b9fe3967e95f7b,87,FAILED,pcap/window-000087.pcap,704e5e5b3234433c01fcfd1b20a306e77e985038120492dc53965c3edd38a4ea,24,,,,sha256:b12b3a4a4218968aba2436685a4eb113473e5681de70705409e834e4613a879b,0,0,NO_TRAFFIC,No traffic observed in capture window,2026-09-17 09:38:41.50899+00,2026-09-17 09:38:51.563717+00,,,2026-09-17 09:38:41.510306+00
1350,21,88ceac99e34c408db9081e494dcf667c,88,FAILED,pcap/window-000088.pcap,704e5e5b3234433c01fcfd1b20a306e77e985038120492dc53965c3edd38a4ea,24,,,,sha256:b12b3a4a4218968aba2436685a4eb113473e5681de70705409e834e4613a879b,0,0,NO_TRAFFIC,No traffic observed in capture window,2026-09-17 09:38:51.579245+00,2026-09-17 09:39:01.707407+00,,,2026-09-17 09:38:51.581807+00
1351,21,f04d26cb6fa0423ab9ef2ddf9e6f52e7,89,FAILED,pcap/window-000089.pcap,704e5e5b3234433c01fcfd1b20a306e77e985038120492dc53965c3edd38a4ea,24,,,,sha256:b12b3a4a4218968aba2436685a4eb113473e5681de70705409e834e4613a879b,0,0,NO_TRAFFIC,No traffic observed in capture window,2026-09-17 09:39:01.724927+00,2026-09-17 09:39:11.838322+00,,,2026-09-17 09:39:01.72682+00
1352,21,5279029ac96f427f976dd7a92b1c5111,90,FAILED,pcap/window-000090.pcap,704e5e5b3234433c01fcfd1b20a306e77e985038120492dc53965c3edd38a4ea,24,,,,sha256:b12b3a4a4218968aba2436685a4eb113473e5681de70705409e834e4613a879b,0,0,NO_TRAFFIC,No traffic observed in capture window,2026-09-17 09:39:11.856433+00,2026-09-17 09:39:21.978903+00,,,2026-09-17 09:39:11.858425+00
1353,21,5c81a8ca0c72476687856c5a5c5796bc,91,FAILED,pcap/window-000091.pcap,704e5e5b3234433c01fcfd1b20a306e77e985038120492dc53965c3edd38a4ea,24,,,,sha256:b12b3a4a4218968aba2436685a4eb113473e5681de70705409e834e4613a879b,0,0,NO_TRAFFIC,No traffic observed in capture window,2026-09-17 09:39:21.9969+00,2026-09-17 09:39:23.950802+00,,,2026-09-17 09:39:21.998053+00
1354,22,ef0649514ac5443ca1da5fcfe1e027d4,1,FAILED,pcap/window-000001.pcap,704e5e5b3234433c01fcfd1b20a306e77e985038120492dc53965c3edd38a4ea,24,,,,sha256:b12b3a4a4218968aba2436685a4eb113473e5681de70705409e834e4613a879b,0,0,NO_TRAFFIC,No traffic observed in capture window,2026-09-17 09:39:47.319778+00,2026-09-17 09:39:57.444198+00,,,2026-09-17 09:39:47.320619+00
1355,22,408a12d6eaee4fdcb32da44b5760d3dd,2,FAILED,pcap/window-000002.pcap,704e5e5b3234433c01fcfd1b20a306e77e985038120492dc53965c3edd38a4ea,24,,,,sha256:b12b3a4a4218968aba2436685a4eb113473e5681de70705409e834e4613a879b,0,0,NO_TRAFFIC,No traffic observed in capture window,2026-09-17 09:39:57.464605+00,2026-09-17 09:40:07.512142+00,,,2026-09-17 09:39:57.466094+00
1356,22,17d5a603eb654640a94c6f58a54026a7,3,FAILED,pcap/window-000003.pcap,704e5e5b3234433c01fcfd1b20a306e77e985038120492dc53965c3edd38a4ea,24,,,,sha256:b12b3a4a4218968aba2436685a4eb113473e5681de70705409e834e4613a879b,0,0,NO_TRAFFIC,No traffic observed in capture window,2026-09-17 09:40:07.527242+00,2026-09-17 09:40:17.585139+00,,,2026-09-17 09:40:07.528546+00
1357,22,fbf2c58c7ea44a30aa824edda36f53da,4,FAILED,pcap/window-000004.pcap,704e5e5b3234433c01fcfd1b20a306e77e985038120492dc53965c3edd38a4ea,24,,,,sha256:b12b3a4a4218968aba2436685a4eb113473e5681de70705409e834e4613a879b,0,0,NO_TRAFFIC,No traffic observed in capture window,2026-09-17 09:40:17.59781+00,2026-09-17 09:40:27.632623+00,,,2026-09-17 09:40:17.598684+00
1358,22,67f54c4bd257422bad6f2c930c02d9ca,5,FAILED,pcap/window-000005.pcap,704e5e5b3234433c01fcfd1b20a306e77e985038120492dc53965c3edd38a4ea,24,,,,sha256:b12b3a4a4218968aba2436685a4eb113473e5681de70705409e834e4613a879b,0,0,NO_TRAFFIC,No traffic observed in capture window,2026-09-17 09:40:27.657615+00,2026-09-17 09:40:37.690527+00,,,2026-09-17 09:40:27.659805+00
1359,22,f491c2adbf1248ab8c65df8018a9175f,6,FAILED,pcap/window-000006.pcap,704e5e5b3234433c01fcfd1b20a306e77e985038120492dc53965c3edd38a4ea,24,,,,sha256:b12b3a4a4218968aba2436685a4eb113473e5681de70705409e834e4613a879b,0,0,NO_TRAFFIC,No traffic observed in capture window,2026-09-17 09:40:37.700025+00,2026-09-17 09:40:47.774523+00,,,2026-09-17 09:40:37.701048+00
1360,22,8e146a0c30fe4b50aa6d57b335f8a689,7,FAILED,pcap/window-000007.pcap,704e5e5b3234433c01fcfd1b20a306e77e985038120492dc53965c3edd38a4ea,24,,,,sha256:b12b3a4a4218968aba2436685a4eb113473e5681de70705409e834e4613a879b,0,0,NO_TRAFFIC,No traffic observed in capture window,2026-09-17 09:40:47.78731+00,2026-09-17 09:40:57.845811+00,,,2026-09-17 09:40:47.788816+00
1361,22,0e007c9d45674b768e61f2168c333480,8,FAILED,pcap/window-000008.pcap,704e5e5b3234433c01fcfd1b20a306e77e985038120492dc53965c3edd38a4ea,24,,,,sha256:b12b3a4a4218968aba2436685a4eb113473e5681de70705409e834e4613a879b,0,0,NO_TRAFFIC,No traffic observed in capture window,2026-09-17 09:40:57.85868+00,2026-09-17 09:41:07.905294+00,,,2026-09-17 09:40:57.859332+00
1362,22,cc9342f1eacb44cdbb2414c3d9909fcb,9,FAILED,pcap/window-000009.pcap,704e5e5b3234433c01fcfd1b20a306e77e985038120492dc53965c3edd38a4ea,24,,,,sha256:b12b3a4a4218968aba2436685a4eb113473e5681de70705409e834e4613a879b,0,0,NO_TRAFFIC,No traffic observed in capture window,2026-09-17 09:41:07.915528+00,2026-09-17 09:41:18.054826+00,,,2026-09-17 09:41:07.915997+00
1363,22,b94592d464ee4ecaa38e4733eecfb215,10,FAILED,pcap/window-000010.pcap,704e5e5b3234433c01fcfd1b20a306e77e985038120492dc53965c3edd38a4ea,24,,,,sha256:b12b3a4a4218968aba2436685a4eb113473e5681de70705409e834e4613a879b,0,0,NO_TRAFFIC,No traffic observed in capture window,2026-09-17 09:41:18.068634+00,2026-09-17 09:41:28.214032+00,,,2026-09-17 09:41:18.0697+00
1364,22,664952468ba0438f81fc80d8a6e4b3fb,11,COMMITTED,pcap/window-000011.pcap,579c4709b39b5d3a2a71c153b5df412242d1fc0eaf71fbc095cbc9be9558dfae,144098,flows/window-000011/window-000011.pcap_ISCX.csv,1392ab7fe056ae55d603442225b4d4d36fc86965c8443452c7c27b1be314c72c,361105,sha256:b12b3a4a4218968aba2436685a4eb113473e5681de70705409e834e4613a879b,1000,1000,,,2026-09-17 09:41:28.222937+00,2026-09-17 09:41:38.262834+00,2026-09-17 09:41:42.195559+00,2026-09-17 09:42:28.896108+00,2026-09-17 09:41:28.223934+00
1365,22,84313d10d5cc4088bfa7abfc1716e152,12,FAILED,pcap/window-000012.pcap,704e5e5b3234433c01fcfd1b20a306e77e985038120492dc53965c3edd38a4ea,24,,,,sha256:b12b3a4a4218968aba2436685a4eb113473e5681de70705409e834e4613a879b,0,0,NO_TRAFFIC,No traffic observed in capture window,2026-09-17 09:42:28.91805+00,2026-09-17 09:42:38.978988+00,,,2026-09-17 09:42:28.918475+00
1366,22,ac2f558a86e2429ab506750470670d8e,13,FAILED,pcap/window-000013.pcap,704e5e5b3234433c01fcfd1b20a306e77e985038120492dc53965c3edd38a4ea,24,,,,sha256:b12b3a4a4218968aba2436685a4eb113473e5681de70705409e834e4613a879b,0,0,NO_TRAFFIC,No traffic observed in capture window,2026-09-17 09:42:38.990681+00,2026-09-17 09:42:49.074689+00,,,2026-09-17 09:42:38.992224+00
1367,22,f20b2dc370e847c3979c2a44f1f21edb,14,FAILED,pcap/window-000014.pcap,704e5e5b3234433c01fcfd1b20a306e77e985038120492dc53965c3edd38a4ea,24,,,,sha256:b12b3a4a4218968aba2436685a4eb113473e5681de70705409e834e4613a879b,0,0,NO_TRAFFIC,No traffic observed in capture window,2026-09-17 09:42:49.09312+00,2026-09-17 09:42:59.172609+00,,,2026-09-17 09:42:49.094773+00
1368,22,0d9b86e671714a8b8af267dbfb3e9a65,15,FAILED,pcap/window-000015.pcap,704e5e5b3234433c01fcfd1b20a306e77e985038120492dc53965c3edd38a4ea,24,,,,sha256:b12b3a4a4218968aba2436685a4eb113473e5681de70705409e834e4613a879b,0,0,NO_TRAFFIC,No traffic observed in capture window,2026-09-17 09:42:59.195036+00,2026-09-17 09:43:09.288597+00,,,2026-09-17 09:42:59.196542+00
1369,22,92f044fb2cee43628d612e770b63d0d3,16,FAILED,pcap/window-000016.pcap,704e5e5b3234433c01fcfd1b20a306e77e985038120492dc53965c3edd38a4ea,24,,,,sha256:b12b3a4a4218968aba2436685a4eb113473e5681de70705409e834e4613a879b,0,0,NO_TRAFFIC,No traffic observed in capture window,2026-09-17 09:43:09.299615+00,2026-09-17 09:43:19.429445+00,,,2026-09-17 09:43:09.300846+00
1370,22,fb75b17a4253488bb64a4ac6250b8201,17,FAILED,pcap/window-000017.pcap,704e5e5b3234433c01fcfd1b20a306e77e985038120492dc53965c3edd38a4ea,24,,,,sha256:b12b3a4a4218968aba2436685a4eb113473e5681de70705409e834e4613a879b,0,0,NO_TRAFFIC,No traffic observed in capture window,2026-09-17 09:43:19.437095+00,2026-09-17 09:43:29.516621+00,,,2026-09-17 09:43:19.438092+00
1371,22,1c87db240e4a4fbab902c2181adf3794,18,FAILED,pcap/window-000018.pcap,704e5e5b3234433c01fcfd1b20a306e77e985038120492dc53965c3edd38a4ea,24,,,,sha256:b12b3a4a4218968aba2436685a4eb113473e5681de70705409e834e4613a879b,0,0,NO_TRAFFIC,No traffic observed in capture window,2026-09-17 09:43:29.534436+00,2026-09-17 09:43:36.508095+00,,,2026-09-17 09:43:29.538198+00
