monitoring_session_id,id,prediction_id,severity,title,description,status,acknowledged_at,created_at,acknowledged_by_user_id
22,2551,8010,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9850.,ACTIVE,,2026-09-17 09:42:28.869634+00,
22,2552,8011,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.869634+00,
22,2553,8012,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.869634+00,
22,2554,8013,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.869635+00,
22,2555,8014,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.869635+00,
22,2556,8015,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.869635+00,
22,2557,8016,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9859.,ACTIVE,,2026-09-17 09:42:28.869635+00,
22,2558,8017,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.869635+00,
22,2559,8018,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.869636+00,
22,2560,8019,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.869636+00,
22,2561,8020,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9850.,ACTIVE,,2026-09-17 09:42:28.869636+00,
22,2562,8021,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.869636+00,
22,2563,8022,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.869636+00,
22,2564,8023,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9859.,ACTIVE,,2026-09-17 09:42:28.869637+00,
22,2565,8024,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9859.,ACTIVE,,2026-09-17 09:42:28.869637+00,
22,2566,8025,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.869637+00,
22,2567,8026,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9881.,ACTIVE,,2026-09-17 09:42:28.869637+00,
22,2568,8027,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9850.,ACTIVE,,2026-09-17 09:42:28.869637+00,
22,2569,8028,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.869638+00,
22,2570,8029,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9859.,ACTIVE,,2026-09-17 09:42:28.869638+00,
22,2571,8030,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9859.,ACTIVE,,2026-09-17 09:42:28.869638+00,
22,2572,8031,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9674.,ACTIVE,,2026-09-17 09:42:28.869638+00,
22,2573,8032,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9911.,ACTIVE,,2026-09-17 09:42:28.869638+00,
22,2574,8033,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.869639+00,
22,2575,8034,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9911.,ACTIVE,,2026-09-17 09:42:28.869639+00,
22,2576,8035,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9850.,ACTIVE,,2026-09-17 09:42:28.869639+00,
22,2577,8036,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9859.,ACTIVE,,2026-09-17 09:42:28.869639+00,
22,2578,8037,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.869639+00,
22,2579,8038,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.86964+00,
22,2580,8039,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.86964+00,
22,2581,8040,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9850.,ACTIVE,,2026-09-17 09:42:28.86964+00,
22,2582,8041,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9859.,ACTIVE,,2026-09-17 09:42:28.86964+00,
22,2583,8042,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.86964+00,
22,2584,8043,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9881.,ACTIVE,,2026-09-17 09:42:28.86964+00,
22,2585,8044,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9859.,ACTIVE,,2026-09-17 09:42:28.869641+00,
22,2586,8045,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9881.,ACTIVE,,2026-09-17 09:42:28.869641+00,
22,2587,8046,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.869641+00,
22,2588,8047,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9850.,ACTIVE,,2026-09-17 09:42:28.869641+00,
22,2589,8048,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9850.,ACTIVE,,2026-09-17 09:42:28.869641+00,
22,2590,8049,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9850.,ACTIVE,,2026-09-17 09:42:28.869642+00,
22,2591,8050,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9881.,ACTIVE,,2026-09-17 09:42:28.869642+00,
22,2592,8051,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.869642+00,
22,2593,8052,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9850.,ACTIVE,,2026-09-17 09:42:28.869642+00,
22,2594,8053,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9859.,ACTIVE,,2026-09-17 09:42:28.869642+00,
22,2595,8054,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.869643+00,
22,2596,8055,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.869643+00,
22,2597,8056,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.869643+00,
22,2598,8057,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.869643+00,
22,2599,8058,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.869643+00,
22,2600,8059,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.869643+00,
22,2601,8060,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.869644+00,
22,2602,8061,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.869644+00,
22,2603,8062,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.869644+00,
22,2604,8063,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.869644+00,
22,2605,8064,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.869644+00,
22,2606,8065,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.869645+00,
22,2607,8066,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9859.,ACTIVE,,2026-09-17 09:42:28.869645+00,
22,2608,8067,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.869645+00,
22,2609,8068,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9899.,ACTIVE,,2026-09-17 09:42:28.869645+00,
22,2610,8069,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.869645+00,
22,2611,8070,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9850.,ACTIVE,,2026-09-17 09:42:28.869645+00,
22,2612,8071,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.869646+00,
22,2613,8072,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.869646+00,
22,2614,8073,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9859.,ACTIVE,,2026-09-17 09:42:28.869646+00,
22,2615,8074,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.869646+00,
22,2616,8075,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.869646+00,
22,2617,8076,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9859.,ACTIVE,,2026-09-17 09:42:28.869647+00,
22,2618,8077,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.869647+00,
22,2619,8078,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.869647+00,
22,2620,8079,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9850.,ACTIVE,,2026-09-17 09:42:28.869647+00,
22,2621,8080,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9859.,ACTIVE,,2026-09-17 09:42:28.869647+00,
22,2622,8081,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9859.,ACTIVE,,2026-09-17 09:42:28.869648+00,
22,2623,8082,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9859.,ACTIVE,,2026-09-17 09:42:28.869648+00,
22,2624,8083,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9859.,ACTIVE,,2026-09-17 09:42:28.869648+00,
22,2625,8084,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9859.,ACTIVE,,2026-09-17 09:42:28.869648+00,
22,2626,8085,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.869648+00,
22,2627,8086,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.869648+00,
22,2628,8087,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.869649+00,
22,2629,8088,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9859.,ACTIVE,,2026-09-17 09:42:28.869649+00,
22,2630,8089,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9850.,ACTIVE,,2026-09-17 09:42:28.869649+00,
22,2631,8090,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.869649+00,
22,2632,8091,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.869649+00,
22,2633,8092,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9859.,ACTIVE,,2026-09-17 09:42:28.86965+00,
22,2634,8093,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.86965+00,
22,2635,8094,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9859.,ACTIVE,,2026-09-17 09:42:28.86965+00,
22,2636,8095,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.86965+00,
22,2637,8096,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.86965+00,
22,2638,8097,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.869651+00,
22,2639,8098,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.869651+00,
22,2640,8099,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.869651+00,
22,2641,8100,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9859.,ACTIVE,,2026-09-17 09:42:28.869651+00,
22,2642,8101,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9859.,ACTIVE,,2026-09-17 09:42:28.869651+00,
22,2643,8102,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.869652+00,
22,2644,8103,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.869652+00,
22,2645,8104,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9911.,ACTIVE,,2026-09-17 09:42:28.869652+00,
22,2646,8105,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.869652+00,
22,2647,8106,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.869652+00,
22,2648,8107,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9859.,ACTIVE,,2026-09-17 09:42:28.869652+00,
22,2649,8108,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.869653+00,
22,2650,8109,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.869653+00,
22,2651,8110,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9859.,ACTIVE,,2026-09-17 09:42:28.869653+00,
22,2652,8111,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9850.,ACTIVE,,2026-09-17 09:42:28.869653+00,
22,2653,8112,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9911.,ACTIVE,,2026-09-17 09:42:28.869653+00,
22,2654,8113,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.869654+00,
22,2655,8114,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.869654+00,
22,2656,8115,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9630.,ACTIVE,,2026-09-17 09:42:28.869654+00,
22,2657,8116,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9859.,ACTIVE,,2026-09-17 09:42:28.869654+00,
22,2658,8117,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9859.,ACTIVE,,2026-09-17 09:42:28.869654+00,
22,2659,8118,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9859.,ACTIVE,,2026-09-17 09:42:28.869655+00,
22,2660,8119,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.869655+00,
22,2661,8120,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.869655+00,
22,2662,8121,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.869655+00,
22,2663,8122,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9859.,ACTIVE,,2026-09-17 09:42:28.869655+00,
22,2664,8123,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9859.,ACTIVE,,2026-09-17 09:42:28.869655+00,
22,2665,8124,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.869656+00,
22,2666,8125,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.869656+00,
22,2667,8126,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9850.,ACTIVE,,2026-09-17 09:42:28.869656+00,
22,2668,8127,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.869656+00,
22,2669,8128,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9859.,ACTIVE,,2026-09-17 09:42:28.869656+00,
22,2670,8129,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9859.,ACTIVE,,2026-09-17 09:42:28.869657+00,
22,2671,8130,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.869657+00,
22,2672,8131,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9859.,ACTIVE,,2026-09-17 09:42:28.869657+00,
22,2673,8132,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.869657+00,
22,2674,8133,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9911.,ACTIVE,,2026-09-17 09:42:28.869657+00,
22,2675,8134,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.869658+00,
22,2676,8135,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.869658+00,
22,2677,8136,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.869658+00,
22,2678,8137,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9911.,ACTIVE,,2026-09-17 09:42:28.869658+00,
22,2679,8138,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.869658+00,
22,2680,8139,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.869658+00,
22,2681,8140,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9859.,ACTIVE,,2026-09-17 09:42:28.869659+00,
22,2682,8141,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.869659+00,
22,2683,8142,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.869659+00,
22,2684,8143,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.869659+00,
22,2685,8144,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9859.,ACTIVE,,2026-09-17 09:42:28.869659+00,
22,2686,8145,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.86966+00,
22,2687,8146,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.86966+00,
22,2688,8147,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.86966+00,
22,2689,8148,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.86966+00,
22,2690,8149,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.86966+00,
22,2691,8150,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.869661+00,
22,2692,8151,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.869661+00,
22,2693,8152,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.869661+00,
22,2694,8153,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.869661+00,
22,2695,8154,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9859.,ACTIVE,,2026-09-17 09:42:28.869661+00,
22,2696,8155,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9859.,ACTIVE,,2026-09-17 09:42:28.869662+00,
22,2697,8156,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9859.,ACTIVE,,2026-09-17 09:42:28.869662+00,
22,2698,8157,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9850.,ACTIVE,,2026-09-17 09:42:28.869662+00,
22,2699,8158,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.869662+00,
22,2700,8159,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9859.,ACTIVE,,2026-09-17 09:42:28.869662+00,
22,2701,8160,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9879.,ACTIVE,,2026-09-17 09:42:28.869662+00,
22,2702,8161,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.869663+00,
22,2703,8162,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.869663+00,
22,2704,8163,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.869663+00,
22,2705,8164,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.869663+00,
22,2706,8165,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9859.,ACTIVE,,2026-09-17 09:42:28.869663+00,
22,2707,8166,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.869664+00,
22,2708,8167,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9911.,ACTIVE,,2026-09-17 09:42:28.869664+00,
22,2709,8168,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.869664+00,
22,2710,8169,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9899.,ACTIVE,,2026-09-17 09:42:28.869664+00,
22,2711,8170,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.869664+00,
22,2712,8171,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9859.,ACTIVE,,2026-09-17 09:42:28.869665+00,
22,2713,8172,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9859.,ACTIVE,,2026-09-17 09:42:28.869665+00,
22,2714,8173,MEDIUM,MEDIUM severity PortScan detected,RF-NIDS classified this flow as PortScan with confidence 0.9908.,ACTIVE,,2026-09-17 09:42:28.869665+00,
